IOU, x1, x2, y1, y2, filename
0.004392570281124498, 18, 104, 180, 251, ./Images/airplane_194.jpg
0.4077423000847697, 85, 194, 104, 196, ./Images/airplane_194.jpg
0.17147310989867498, 115, 232, 23, 221, ./Images/airplane_194.jpg
0.34270285239545833, 10, 167, 41, 225, ./Images/airplane_194.jpg
0.0320743541847009, 143, 252, 138, 255, ./Images/airplane_194.jpg
0.44776119402985076, 68, 161, 99, 149, ./Images/airplane_194.jpg
0.0032443224357374596, 156, 210, 169, 209, ./Images/airplane_194.jpg
0.05108728030980042, 145, 231, 94, 143, ./Images/airplane_194.jpg
0.0364963503649635, 154, 186, 84, 174, ./Images/airplane_194.jpg
0.037753222836095765, 118, 225, 166, 242, ./Images/airplane_194.jpg
0.021646695013529185, 152, 203, 142, 207, ./Images/airplane_194.jpg
0.3768413840356286, 57, 246, 59, 198, ./Images/airplane_194.jpg
0.005259203606311044, 156, 198, 161, 212, ./Images/airplane_194.jpg
0.20773568107626866, 99, 221, 112, 231, ./Images/airplane_194.jpg
0.05370414768640614, 103, 223, 24, 88, ./Images/airplane_194.jpg
0.1728395061728395, 15, 105, 84, 240, ./Images/airplane_194.jpg
0.0837968648414361, 130, 193, 142, 223, ./Images/airplane_194.jpg
0.1496969696969697, 117, 156, 118, 156, ./Images/airplane_194.jpg
0.5376052131414608, 41, 168, 46, 191, ./Images/airplane_194.jpg
0.2954323229501327, 31, 215, 73, 120, ./Images/airplane_194.jpg
0.3526017736937707, 32, 179, 61, 252, ./Images/airplane_194.jpg
0.19049320943531092, 120, 202, 31, 154, ./Images/airplane_194.jpg
0.48025613660619, 31, 193, 92, 185, ./Images/airplane_194.jpg
0.13785764956254434, 106, 169, 149, 221, ./Images/airplane_194.jpg
0.05416415906670988, 31, 242, 169, 230, ./Images/airplane_194.jpg
0.004720081257095059, 80, 213, 181, 233, ./Images/airplane_194.jpg
0.48868778280542985, 44, 190, 45, 180, ./Images/airplane_194.jpg
0.2660619803476946, 42, 117, 6, 209, ./Images/airplane_194.jpg
0.4752921129503408, 76, 147, 43, 245, ./Images/airplane_194.jpg
1.0, 129, 158, 62, 94, ./Images/airplane_013.jpg
1.0, 109, 144, 158, 192, ./Images/airplane_013.jpg
0.05009107468123861, 61, 239, 170, 254, ./Images/airplane_013.jpg
0.08902228100518873, 104, 238, 112, 183, ./Images/airplane_013.jpg
0.09037745879851143, 59, 230, 128, 205, ./Images/airplane_013.jpg
0.08938203112960394, 92, 181, 74, 143, ./Images/airplane_013.jpg
0.00950398262128892, 5, 248, 189, 230, ./Images/airplane_013.jpg
0.08660693774408454, 16, 253, 52, 88, ./Images/airplane_013.jpg
0.07085976515049264, 66, 245, 106, 188, ./Images/airplane_013.jpg
0.004239284032030146, 135, 188, 190, 248, ./Images/airplane_013.jpg
0.045863398240585156, 25, 176, 22, 156, ./Images/airplane_013.jpg
0.11726384364820847, 120, 162, 180, 217, ./Images/airplane_013.jpg
0.04507918002525989, 46, 192, 6, 147, ./Images/airplane_013.jpg
0.1403301886792453, 5, 165, 143, 196, ./Images/airplane_013.jpg
0.009953550099535502, 45, 227, 189, 241, ./Images/airplane_013.jpg
0.13687600644122383, 50, 176, 127, 196, ./Images/airplane_013.jpg
0.00644208831029392, 155, 225, 43, 244, ./Images/airplane_013.jpg
0.0671685002895194, 41, 198, 59, 147, ./Images/airplane_013.jpg
0.022559962004274518, 76, 114, 95, 177, ./Images/airplane_013.jpg
0.06146821215314366, 75, 249, 167, 247, ./Images/airplane_013.jpg
0.15093860984271942, 84, 192, 139, 212, ./Images/airplane_013.jpg
0.09606625258799172, 38, 199, 62, 122, ./Images/airplane_013.jpg
0.04081632653061224, 129, 214, 104, 243, ./Images/airplane_013.jpg
0.13151927437641722, 125, 197, 50, 148, ./Images/airplane_013.jpg
0.25822686798296557, 122, 165, 31, 85, ./Images/airplane_013.jpg
0.008666941807676434, 143, 176, 171, 209, ./Images/airplane_013.jpg
0.031616982836495035, 20, 146, 185, 239, ./Images/airplane_013.jpg
0.019828845752452515, 125, 181, 187, 253, ./Images/airplane_013.jpg
0.004226789097799155, 50, 254, 1, 64, ./Images/airplane_013.jpg
0.060514372163388806, 148, 188, 6, 123, ./Images/airplane_013.jpg
0.051666497821902545, 129, 220, 146, 247, ./Images/airplane_013.jpg
0.06695526695526696, 17, 197, 58, 135, ./Images/airplane_013.jpg
0.14035087719298245, 56, 230, 56, 94, ./Images/airplane_013.jpg
0.05448717948717949, 24, 206, 101, 221, ./Images/airplane_013.jpg
0.08262108262108261, 64, 220, 59, 131, ./Images/airplane_013.jpg
0.0507399577167019, 80, 115, 172, 209, ./Images/airplane_013.jpg
0.2877220896313975, 93, 187, 150, 189, ./Images/airplane_013.jpg
0.061764705882352944, 130, 197, 162, 252, ./Images/airplane_013.jpg
0.1418960244648318, 99, 160, 78, 124, ./Images/airplane_013.jpg
0.18973214285714285, 57, 185, 155, 204, ./Images/airplane_013.jpg
0.038751345532831, 132, 247, 136, 176, ./Images/airplane_013.jpg
0.03547696812704133, 17, 191, 183, 229, ./Images/airplane_013.jpg
0.11207729468599034, 59, 174, 55, 127, ./Images/airplane_013.jpg
0.04199416123961374, 133, 208, 175, 221, ./Images/airplane_013.jpg
1.0, 51, 134, 79, 172, ./Images/airplane_640.jpg
0.3681998142626717, 35, 132, 34, 243, ./Images/airplane_640.jpg
0.012363122571529495, 130, 237, 105, 140, ./Images/airplane_640.jpg
0.045866861741038774, 77, 220, 44, 90, ./Images/airplane_640.jpg
0.24500795193497085, 87, 195, 93, 152, ./Images/airplane_640.jpg
0.09962264150943397, 101, 225, 112, 226, ./Images/airplane_640.jpg
0.1076773386461567, 34, 247, 31, 107, ./Images/airplane_640.jpg
0.16441736716279787, 10, 133, 146, 206, ./Images/airplane_640.jpg
0.010637188445093336, 131, 165, 138, 196, ./Images/airplane_640.jpg
0.12299673253461957, 22, 68, 39, 185, ./Images/airplane_640.jpg
0.1012286566085464, 34, 204, 8, 106, ./Images/airplane_640.jpg
0.21955145401867154, 68, 225, 67, 235, ./Images/airplane_640.jpg
0.21394050048329932, 44, 238, 100, 235, ./Images/airplane_640.jpg
0.015317286652078774, 5, 72, 164, 215, ./Images/airplane_640.jpg
0.3786785119378123, 68, 174, 62, 200, ./Images/airplane_640.jpg
0.03338440448350939, 125, 174, 126, 230, ./Images/airplane_640.jpg
0.05008944543828265, 113, 185, 144, 208, ./Images/airplane_640.jpg
0.024223187437353827, 76, 135, 167, 244, ./Images/airplane_640.jpg
0.15399547072144937, 100, 171, 113, 155, ./Images/airplane_640.jpg
0.2090866216003773, 42, 121, 20, 117, ./Images/airplane_640.jpg
0.013634870222319571, 4, 146, 169, 245, ./Images/airplane_640.jpg
0.12364597093791281, 29, 69, 94, 220, ./Images/airplane_640.jpg
0.1613025945370159, 94, 176, 40, 132, ./Images/airplane_640.jpg
0.04530892448512586, 5, 62, 118, 223, ./Images/airplane_640.jpg
0.2027007818052594, 5, 97, 52, 244, ./Images/airplane_640.jpg
0.23957584471603163, 91, 160, 44, 232, ./Images/airplane_640.jpg
0.06238602553028122, 84, 151, 159, 209, ./Images/airplane_640.jpg
0.1991701244813278, 36, 83, 16, 233, ./Images/airplane_640.jpg
0.3728700300701637, 93, 129, 50, 178, ./Images/airplane_640.jpg
0.032365716707278315, 121, 228, 125, 235, ./Images/airplane_640.jpg
0.22408279551136695, 15, 133, 125, 238, ./Images/airplane_640.jpg
0.18629756306113723, 21, 224, 109, 235, ./Images/airplane_640.jpg
0.34097885402455663, 42, 94, 78, 232, ./Images/airplane_640.jpg
0.3611734980348119, 7, 163, 48, 185, ./Images/airplane_640.jpg
0.0046476382924981055, 133, 211, 80, 236, ./Images/airplane_640.jpg
0.17002509314880998, 91, 233, 120, 174, ./Images/airplane_640.jpg
0.1551933836049623, 101, 197, 69, 137, ./Images/airplane_640.jpg
0.11664830535934159, 89, 253, 132, 190, ./Images/airplane_640.jpg
0.24327135203277656, 4, 171, 60, 250, ./Images/airplane_640.jpg
0.0672219355789784, 96, 226, 148, 200, ./Images/airplane_640.jpg
0.33063612598033115, 50, 140, 78, 111, ./Images/airplane_640.jpg
0.01279804982097966, 132, 173, 88, 224, ./Images/airplane_640.jpg
1.0, 14, 72, 138, 193, ./Images/airplane_124.jpg
1.0, 187, 245, 36, 83, ./Images/airplane_124.jpg
0.5901778154106689, 13, 65, 152, 199, ./Images/airplane_124.jpg
0.026277372262773723, 63, 167, 83, 174, ./Images/airplane_124.jpg
0.14596741065315624, 114, 213, 42, 99, ./Images/airplane_124.jpg
0.025770804335906197, 82, 200, 19, 202, ./Images/airplane_124.jpg
0.10631364562118126, 164, 246, 12, 45, ./Images/airplane_124.jpg
0.06004824171638949, 29, 158, 109, 149, ./Images/airplane_124.jpg
0.42857142857142855, 206, 253, 23, 95, ./Images/airplane_124.jpg
0.3697273836972738, 174, 247, 20, 121, ./Images/airplane_124.jpg
0.12182648401826485, 39, 216, 37, 91, ./Images/airplane_124.jpg
0.12882164605436625, 109, 244, 47, 160, ./Images/airplane_124.jpg
0.04733426644611274, 41, 199, 169, 253, ./Images/airplane_124.jpg
0.10779816513761468, 147, 220, 35, 216, ./Images/airplane_124.jpg
0.6079393398751115, 187, 246, 10, 86, ./Images/airplane_124.jpg
0.07719154177786902, 77, 235, 34, 216, ./Images/airplane_124.jpg
0.22043574507747873, 28, 183, 150, 197, ./Images/airplane_124.jpg
0.36787349146899706, 190, 242, 49, 123, ./Images/airplane_124.jpg
0.16636791395922026, 18, 170, 112, 228, ./Images/airplane_124.jpg
0.5555555555555556, 17, 83, 133, 178, ./Images/airplane_124.jpg
0.076904296875, 63, 96, 136, 173, ./Images/airplane_124.jpg
0.2151199494949495, 155, 251, 1, 133, ./Images/airplane_124.jpg
0.03316249623153452, 223, 255, 73, 202, ./Images/airplane_124.jpg
0.05879208979155532, 62, 141, 138, 223, ./Images/airplane_124.jpg
0.0694465831049244, 31, 177, 37, 253, ./Images/airplane_124.jpg
0.16277258566978192, 53, 98, 112, 207, ./Images/airplane_124.jpg
0.06144371240332283, 59, 122, 160, 227, ./Images/airplane_124.jpg
0.08413974085615877, 45, 90, 174, 250, ./Images/airplane_124.jpg
0.07848867550360088, 63, 219, 22, 137, ./Images/airplane_124.jpg
0.07902907140841095, 198, 238, 69, 192, ./Images/airplane_124.jpg
0.014230797663931396, 65, 242, 117, 254, ./Images/airplane_124.jpg
0.002568154879494271, 70, 190, 93, 151, ./Images/airplane_124.jpg
0.4567655120857214, 192, 231, 32, 112, ./Images/airplane_124.jpg
0.04927536231884058, 62, 112, 159, 240, ./Images/airplane_124.jpg
0.2578460364399504, 21, 119, 89, 191, ./Images/airplane_124.jpg
0.039782244556113906, 136, 192, 34, 74, ./Images/airplane_124.jpg
0.14992602334374486, 188, 252, 51, 227, ./Images/airplane_124.jpg
0.18745845335696876, 203, 239, 8, 230, ./Images/airplane_124.jpg
0.0639723801787165, 146, 222, 65, 167, ./Images/airplane_124.jpg
0.0013893713094824591, 117, 191, 79, 198, ./Images/airplane_124.jpg
0.07367367367367367, 40, 197, 113, 161, ./Images/airplane_124.jpg
0.0739102969046115, 126, 223, 70, 112, ./Images/airplane_124.jpg
0.17478406909788868, 214, 251, 16, 207, ./Images/airplane_124.jpg
0.006616257088846881, 70, 134, 172, 222, ./Images/airplane_124.jpg
1.0, 127, 173, 144, 180, ./Images/airplane_665.jpg
1.0, 216, 237, 59, 80, ./Images/airplane_665.jpg
1.0, 29, 75, 8, 52, ./Images/airplane_665.jpg
1.0, 145, 203, 184, 234, ./Images/airplane_665.jpg
0.11700423928403203, 92, 193, 70, 171, ./Images/airplane_665.jpg
0.050328853302830996, 75, 153, 190, 247, ./Images/airplane_665.jpg
0.06179473401397098, 6, 254, 96, 169, ./Images/airplane_665.jpg
0.074942645934234, 166, 230, 49, 108, ./Images/airplane_665.jpg
0.18085683297180044, 83, 249, 211, 246, ./Images/airplane_665.jpg
0.3463587921847247, 164, 254, 182, 234, ./Images/airplane_665.jpg
0.0019349164467897977, 64, 98, 51, 159, ./Images/airplane_665.jpg
0.19719407638347622, 15, 195, 135, 177, ./Images/airplane_665.jpg
0.008571428571428572, 172, 232, 137, 180, ./Images/airplane_665.jpg
0.18628912071535023, 183, 234, 167, 235, ./Images/airplane_665.jpg
0.14056224899598393, 193, 236, 19, 88, ./Images/airplane_665.jpg
0.10594594594594595, 157, 230, 46, 82, ./Images/airplane_665.jpg
0.08249158249158249, 175, 241, 220, 254, ./Images/airplane_665.jpg
0.1124584392724428, 178, 219, 139, 207, ./Images/airplane_665.jpg
0.01890359168241966, 124, 222, 65, 110, ./Images/airplane_665.jpg
0.029232643118148598, 206, 240, 72, 233, ./Images/airplane_665.jpg
0.029928918817807706, 168, 236, 29, 63, ./Images/airplane_665.jpg
0.11566131710016603, 8, 48, 7, 158, ./Images/airplane_665.jpg
0.058505408062930184, 174, 233, 26, 128, ./Images/airplane_665.jpg
0.07059447983014862, 218, 252, 33, 198, ./Images/airplane_665.jpg
0.1175123998473865, 102, 189, 220, 254, ./Images/airplane_665.jpg
0.033385424065918455, 198, 252, 150, 231, ./Images/airplane_665.jpg
0.033773861967694566, 16, 168, 47, 80, ./Images/airplane_665.jpg
0.06311475409836066, 196, 248, 189, 233, ./Images/airplane_665.jpg
0.07144477205715581, 60, 188, 10, 68, ./Images/airplane_665.jpg
0.12346263008514664, 185, 222, 205, 255, ./Images/airplane_665.jpg
0.025735294117647058, 215, 254, 75, 171, ./Images/airplane_665.jpg
0.0005134788189987163, 91, 220, 79, 136, ./Images/airplane_665.jpg
0.015037593984962405, 198, 248, 150, 200, ./Images/airplane_665.jpg
0.018600531443755536, 185, 235, 111, 191, ./Images/airplane_665.jpg
0.2969879518072289, 57, 225, 196, 230, ./Images/airplane_665.jpg
0.04327347659699735, 205, 248, 17, 254, ./Images/airplane_665.jpg
0.11043637904250812, 11, 212, 108, 178, ./Images/airplane_665.jpg
0.19011406844106463, 183, 221, 180, 219, ./Images/airplane_665.jpg
0.052751196172248806, 215, 255, 46, 255, ./Images/airplane_665.jpg
0.01904761904761905, 117, 222, 32, 92, ./Images/airplane_665.jpg
0.012767897856817145, 2, 37, 38, 234, ./Images/airplane_665.jpg
0.06584964331443205, 94, 137, 133, 230, ./Images/airplane_665.jpg
0.4742664742664743, 130, 225, 192, 226, ./Images/airplane_665.jpg
0.1052262364082778, 191, 245, 180, 243, ./Images/airplane_665.jpg
0.3410892354896446, 98, 236, 188, 243, ./Images/airplane_665.jpg
0.1515785072130462, 46, 113, 27, 79, ./Images/airplane_665.jpg
0.056451612903225805, 183, 240, 68, 143, ./Images/airplane_665.jpg
0.009695290858725761, 147, 219, 1, 86, ./Images/airplane_665.jpg
0.14585858585858585, 184, 220, 145, 222, ./Images/airplane_665.jpg
0.23224992111076048, 74, 255, 148, 182, ./Images/airplane_665.jpg
0.3993312634344399, 8, 67, 1, 66, ./Images/airplane_665.jpg
0.020958083832335328, 180, 221, 58, 172, ./Images/airplane_665.jpg
0.07053851198717481, 92, 171, 1, 166, ./Images/airplane_665.jpg
1.0, 72, 104, 139, 182, ./Images/airplane_360.jpg
1.0, 153, 189, 111, 156, ./Images/airplane_360.jpg
0.20186915887850468, 108, 215, 95, 170, ./Images/airplane_360.jpg
0.10072289156626506, 7, 83, 135, 177, ./Images/airplane_360.jpg
0.04559270516717325, 96, 144, 152, 238, ./Images/airplane_360.jpg
0.2606177606177606, 162, 195, 38, 167, ./Images/airplane_360.jpg
0.04730023476219459, 24, 251, 165, 212, ./Images/airplane_360.jpg
0.11476230191826522, 31, 140, 78, 188, ./Images/airplane_360.jpg
0.17906008328375966, 76, 118, 58, 214, ./Images/airplane_360.jpg
0.06405064469580599, 36, 129, 4, 235, ./Images/airplane_360.jpg
0.041310845431255336, 32, 81, 54, 225, ./Images/airplane_360.jpg
0.09681567203691098, 40, 115, 4, 179, ./Images/airplane_360.jpg
0.030252100840336135, 162, 255, 4, 125, ./Images/airplane_360.jpg
0.019836896627727574, 183, 250, 49, 232, ./Images/airplane_360.jpg
0.04763322417386127, 21, 121, 32, 159, ./Images/airplane_360.jpg
0.08920704845814978, 113, 197, 16, 138, ./Images/airplane_360.jpg
0.15347350062978393, 133, 254, 70, 155, ./Images/airplane_360.jpg
0.2453889334402566, 148, 204, 122, 204, ./Images/airplane_360.jpg
0.028708133971291867, 177, 232, 142, 222, ./Images/airplane_360.jpg
0.004315770544866032, 80, 149, 181, 242, ./Images/airplane_360.jpg
0.022775200337410376, 100, 201, 37, 117, ./Images/airplane_360.jpg
0.04093023255813953, 91, 238, 7, 133, ./Images/airplane_360.jpg
0.23157894736842105, 148, 202, 112, 238, ./Images/airplane_360.jpg
0.07486388384754991, 178, 237, 97, 190, ./Images/airplane_360.jpg
0.2948207171314741, 151, 245, 119, 164, ./Images/airplane_360.jpg
0.03272527988726219, 85, 224, 160, 245, ./Images/airplane_360.jpg
0.03249879634087626, 110, 159, 57, 199, ./Images/airplane_360.jpg
0.015401540154015401, 2, 250, 175, 229, ./Images/airplane_360.jpg
0.16859946476360393, 140, 174, 56, 201, ./Images/airplane_360.jpg
0.1317587351161429, 159, 217, 31, 203, ./Images/airplane_360.jpg
0.0825057295645531, 16, 136, 155, 238, ./Images/airplane_360.jpg
0.11122095897182402, 159, 245, 31, 169, ./Images/airplane_360.jpg
0.16071428571428573, 127, 247, 79, 150, ./Images/airplane_360.jpg
0.0735042735042735, 27, 89, 80, 230, ./Images/airplane_360.jpg
0.09183673469387756, 86, 121, 30, 168, ./Images/airplane_360.jpg
0.12298815669602187, 106, 195, 106, 254, ./Images/airplane_360.jpg
0.00743801652892562, 101, 151, 170, 240, ./Images/airplane_360.jpg
0.15925176946410516, 154, 209, 71, 250, ./Images/airplane_360.jpg
0.1166407465007776, 111, 183, 22, 179, ./Images/airplane_360.jpg
0.06383347788378144, 8, 129, 159, 249, ./Images/airplane_360.jpg
0.11136712749615975, 116, 182, 126, 233, ./Images/airplane_360.jpg
1.0, 67, 179, 69, 158, ./Images/airplane_374.jpg
0.04649721016738995, 44, 88, 133, 175, ./Images/airplane_374.jpg
0.5040086898049967, 49, 246, 71, 168, ./Images/airplane_374.jpg
0.10060614505678256, 56, 143, 21, 88, ./Images/airplane_374.jpg
0.006200177147918512, 178, 210, 67, 146, ./Images/airplane_374.jpg
0.007457246986262966, 160, 240, 151, 251, ./Images/airplane_374.jpg
0.4883880450759432, 57, 187, 47, 204, ./Images/airplane_374.jpg
0.29143734800972737, 113, 187, 89, 227, ./Images/airplane_374.jpg
0.041241890639481, 171, 227, 17, 160, ./Images/airplane_374.jpg
0.4351145038167939, 39, 183, 101, 178, ./Images/airplane_374.jpg
0.5255215268530847, 57, 240, 84, 161, ./Images/airplane_374.jpg
0.4152829276156698, 66, 181, 112, 178, ./Images/airplane_374.jpg
0.12205270457697642, 107, 232, 125, 220, ./Images/airplane_374.jpg
0.2472467506697093, 95, 250, 21, 200, ./Images/airplane_374.jpg
0.02087338643229882, 141, 239, 150, 200, ./Images/airplane_374.jpg
0.4185338865836791, 77, 207, 38, 198, ./Images/airplane_374.jpg
0.1713217381451476, 19, 240, 104, 246, ./Images/airplane_374.jpg
0.3180622425174964, 42, 139, 4, 175, ./Images/airplane_374.jpg
0.09007533573534228, 78, 122, 18, 94, ./Images/airplane_374.jpg
0.18253554419995133, 120, 250, 24, 209, ./Images/airplane_374.jpg
0.23356436309804185, 140, 181, 18, 222, ./Images/airplane_374.jpg
0.3662551440329218, 70, 208, 14, 204, ./Images/airplane_374.jpg
0.11631391646375726, 125, 186, 135, 167, ./Images/airplane_374.jpg
0.015410958904109588, 161, 240, 144, 228, ./Images/airplane_374.jpg
0.4335483870967742, 60, 193, 102, 144, ./Images/airplane_374.jpg
0.17745186626815876, 142, 184, 89, 255, ./Images/airplane_374.jpg
0.025265470523617724, 46, 82, 135, 247, ./Images/airplane_374.jpg
0.2396153332442901, 101, 226, 89, 232, ./Images/airplane_374.jpg
0.25819878910191724, 118, 164, 15, 232, ./Images/airplane_374.jpg
0.028111631696883275, 167, 240, 112, 252, ./Images/airplane_374.jpg
0.3334721065778518, 80, 235, 54, 217, ./Images/airplane_374.jpg
0.53220696937698, 61, 245, 86, 158, ./Images/airplane_374.jpg
0.15081206496519722, 143, 211, 18, 134, ./Images/airplane_374.jpg
0.2933593549381131, 22, 201, 107, 192, ./Images/airplane_374.jpg
0.031965903036760786, 151, 214, 143, 200, ./Images/airplane_374.jpg
0.26154687072970756, 2, 154, 81, 228, ./Images/airplane_374.jpg
0.15241882041086813, 143, 178, 52, 115, ./Images/airplane_374.jpg
0.003371828373935767, 29, 72, 150, 195, ./Images/airplane_374.jpg
0.12658462680106364, 35, 90, 44, 194, ./Images/airplane_374.jpg
0.2761126990608412, 130, 212, 77, 146, ./Images/airplane_374.jpg
0.2863381160324392, 91, 142, 86, 214, ./Images/airplane_374.jpg
0.14491560312885962, 39, 200, 136, 195, ./Images/airplane_374.jpg
0.32790756091434314, 72, 184, 97, 244, ./Images/airplane_374.jpg
0.37537940005518544, 40, 174, 39, 225, ./Images/airplane_374.jpg
0.21178088471235387, 38, 109, 52, 135, ./Images/airplane_374.jpg
0.4827586206896552, 36, 214, 66, 182, ./Images/airplane_374.jpg
0.11873516682954069, 65, 148, 137, 210, ./Images/airplane_374.jpg
0.21318392474233935, 21, 134, 112, 179, ./Images/airplane_374.jpg
0.2967187979147501, 120, 195, 2, 151, ./Images/airplane_374.jpg
0.057097541633624106, 143, 184, 138, 220, ./Images/airplane_374.jpg
0.004362578768783325, 161, 238, 40, 72, ./Images/airplane_374.jpg
0.23217803332800938, 130, 252, 51, 159, ./Images/airplane_374.jpg
0.04353024292158035, 170, 251, 46, 160, ./Images/airplane_374.jpg
0.1363372246579684, 18, 96, 69, 217, ./Images/airplane_374.jpg
1.0, 60, 175, 73, 153, ./Images/airplane_357.jpg
0.41605839416058393, 77, 172, 4, 142, ./Images/airplane_357.jpg
0.6581899775617053, 64, 152, 72, 169, ./Images/airplane_357.jpg
0.28610354223433243, 91, 192, 17, 225, ./Images/airplane_357.jpg
0.004118882248425134, 174, 227, 102, 163, ./Images/airplane_357.jpg
0.13882791922739246, 129, 235, 19, 128, ./Images/airplane_357.jpg
0.10230292294065545, 151, 254, 76, 180, ./Images/airplane_357.jpg
0.33381712626995647, 51, 223, 114, 146, ./Images/airplane_357.jpg
0.017649687220732797, 171, 226, 74, 238, ./Images/airplane_357.jpg
0.016058394160583942, 10, 170, 150, 223, ./Images/airplane_357.jpg
0.18784930656178844, 46, 115, 114, 147, ./Images/airplane_357.jpg
0.13170865279299016, 56, 134, 5, 99, ./Images/airplane_357.jpg
0.00911919321961163, 165, 254, 136, 244, ./Images/airplane_357.jpg
0.2872814163136744, 33, 229, 45, 119, ./Images/airplane_357.jpg
0.09191176470588236, 46, 243, 133, 225, ./Images/airplane_357.jpg
0.05289975382149196, 131, 232, 132, 223, ./Images/airplane_357.jpg
0.26921270934418534, 89, 237, 29, 186, ./Images/airplane_357.jpg
0.1430598921373829, 119, 254, 108, 189, ./Images/airplane_357.jpg
0.007895231530797669, 157, 238, 146, 231, ./Images/airplane_357.jpg
0.3275184275184275, 82, 245, 85, 128, ./Images/airplane_357.jpg
0.028788960266476326, 142, 183, 142, 234, ./Images/airplane_357.jpg
0.17462821090581343, 144, 191, 78, 215, ./Images/airplane_357.jpg
0.08412566270867108, 151, 250, 49, 206, ./Images/airplane_357.jpg
0.27232142857142855, 53, 121, 42, 242, ./Images/airplane_357.jpg
0.28276370789279565, 15, 211, 36, 202, ./Images/airplane_357.jpg
0.18774002954209748, 113, 187, 21, 114, ./Images/airplane_357.jpg
0.1130162892732866, 26, 143, 126, 236, ./Images/airplane_357.jpg
0.01757066462948816, 106, 188, 150, 184, ./Images/airplane_357.jpg
0.03552047360631475, 143, 216, 135, 239, ./Images/airplane_357.jpg
0.42315822437955064, 47, 181, 53, 120, ./Images/airplane_357.jpg
0.24462629569012548, 61, 252, 94, 225, ./Images/airplane_357.jpg
0.46953517587939697, 60, 243, 92, 144, ./Images/airplane_357.jpg
0.24262006168306652, 17, 116, 54, 132, ./Images/airplane_357.jpg
0.24940360008674908, 53, 212, 17, 249, ./Images/airplane_357.jpg
0.3521800712016231, 49, 222, 8, 159, ./Images/airplane_357.jpg
0.09792401096748923, 150, 237, 47, 199, ./Images/airplane_357.jpg
0.2797098357158097, 39, 237, 96, 201, ./Images/airplane_357.jpg
0.23173479240424846, 85, 238, 42, 232, ./Images/airplane_357.jpg
0.3324372759856631, 69, 231, 99, 134, ./Images/airplane_357.jpg
0.08681549322648349, 154, 212, 88, 224, ./Images/airplane_357.jpg
0.42179534999378343, 4, 221, 69, 132, ./Images/airplane_357.jpg
0.21468702116792462, 78, 186, 114, 227, ./Images/airplane_357.jpg
0.022936576889661164, 167, 245, 103, 136, ./Images/airplane_357.jpg
0.15928288226167903, 119, 237, 87, 237, ./Images/airplane_357.jpg
0.4472333143183115, 77, 182, 26, 180, ./Images/airplane_357.jpg
0.024102342253259995, 160, 251, 127, 208, ./Images/airplane_357.jpg
0.0023370553103090105, 4, 69, 149, 245, ./Images/airplane_357.jpg
0.04101176986621829, 124, 184, 142, 226, ./Images/airplane_357.jpg
0.10226174366905084, 152, 211, 84, 218, ./Images/airplane_357.jpg
0.2723404255319149, 99, 163, 2, 232, ./Images/airplane_357.jpg
0.2670375521557719, 68, 116, 89, 201, ./Images/airplane_357.jpg
1.0, 80, 184, 72, 171, ./Images/airplane_336.jpg
0.35495934959349595, 110, 208, 66, 131, ./Images/airplane_336.jpg
0.07230506795795962, 7, 98, 44, 145, ./Images/airplane_336.jpg
0.32263986858633686, 100, 153, 108, 172, ./Images/airplane_336.jpg
0.032745951344795604, 175, 219, 120, 215, ./Images/airplane_336.jpg
0.07681424766977364, 4, 151, 145, 251, ./Images/airplane_336.jpg
0.057345506677733346, 36, 99, 53, 112, ./Images/airplane_336.jpg
0.335788416471376, 85, 144, 44, 140, ./Images/airplane_336.jpg
0.13853557923685114, 15, 195, 140, 230, ./Images/airplane_336.jpg
0.029661742056927728, 46, 187, 166, 221, ./Images/airplane_336.jpg
0.09589647162924456, 42, 182, 154, 222, ./Images/airplane_336.jpg
0.444633730834753, 97, 217, 48, 153, ./Images/airplane_336.jpg
0.3192307692307692, 101, 210, 120, 164, ./Images/airplane_336.jpg
0.08231707317073171, 166, 212, 98, 152, ./Images/airplane_336.jpg
0.2701883524572418, 26, 204, 123, 197, ./Images/airplane_336.jpg
0.16598360655737704, 42, 128, 34, 126, ./Images/airplane_336.jpg
0.35694597574421166, 46, 154, 101, 188, ./Images/airplane_336.jpg
0.18762886597938144, 81, 165, 145, 187, ./Images/airplane_336.jpg
0.14508897619597874, 111, 225, 128, 255, ./Images/airplane_336.jpg
0.14644587135293455, 7, 221, 146, 193, ./Images/airplane_336.jpg
0.2441835645677695, 65, 189, 11, 116, ./Images/airplane_336.jpg
0.12049123349038388, 36, 227, 4, 102, ./Images/airplane_336.jpg
0.08561719731107335, 61, 141, 36, 91, ./Images/airplane_336.jpg
0.09167325949367089, 81, 218, 153, 239, ./Images/airplane_336.jpg
0.05053156582228639, 129, 241, 157, 208, ./Images/airplane_336.jpg
0.31875819851333625, 139, 185, 90, 194, ./Images/airplane_336.jpg
0.038677849037987176, 15, 178, 163, 229, ./Images/airplane_336.jpg
0.33766233766233766, 43, 221, 107, 151, ./Images/airplane_336.jpg
0.01096163428001993, 182, 241, 64, 199, ./Images/airplane_336.jpg
0.11849050657842905, 152, 235, 120, 167, ./Images/airplane_336.jpg
0.46009473590133165, 42, 209, 55, 189, ./Images/airplane_336.jpg
0.20160771704180064, 146, 232, 34, 175, ./Images/airplane_336.jpg
